id;display_order;EventID;Date_Maybe;Date_Stage;Stage_Short;季節;大約日期;地點;事件名稱;事件分類;神學主題;耶穌品格;焦點;福音中心;經文總覽;經文_太;經文_可;經文_路;經文_約;經文狀態;合參原則;年代確信度;順序確信度;資料類型;事件分類_五大精分;分類依據_研究級;教導_主題_研究級;事件分類_研究級_細分;教導_天國_二級主題;比喻_二級主題;神蹟_二級主題;事件分類_研究級_終版;示範_二級主題;智慧_二級主題;幽默_二級主題;事件分類_研究級_終極;分類_Tags;新約串珠;新約串珠_理由;新約串珠_事件級;新約串珠_事件級_結論;主題索引_研究級;舊約彌賽亞串珠;舊約經文引用_耶穌;人事時地物預表;舊約經文引用_耶穌_擴充;人事時地物預表_一級;人事時地物預表_二級;使用者痛點標籤;一句帶走的話;使用者痛點_主要;使用者痛點_次要;福音中心_微型敘事;福音中心_old
318;104;E-104;0029-09;;Turning Point;秋;約 西元 29 年;聖殿;行淫婦人;;恩典;;誰沒有罪(教義論證不可單賴此處);【行淫婦人】 耶穌在『天國/福音』上不只是給答案，乃是把你帶回父的心意：在祂裡面被愛而得自由。;Jn 7:53-8:11;;;;Jn 7:53-8:11;存在爭議;學術共識;低;低;經文鑑別;教導>教導;;天國/福音;;天國倫理;;;;;;;;;羅 12:1-2, 9-21；加 5:13-26；弗 4:17-5:2；雅 1:22-27；彼前 2:11-12｜共同點：天國倫理在新約書信中被展開為『更新的生命樣式』：以愛、聖潔與真實行動回應福音。;理由：①本事件要求「天國倫理」：愛、聖潔、真實行動；②書信將其展開成「心意更新、活祭、聖靈結出果子」；③共同信息：倫理不是自我修行，而是福音結果。;羅 12:1-2, 9-21；加 5:13-26；弗 4:17-5:2；雅 1:22-27；彼前 2:11-12;共同點：天國倫理在新約書信中被展開為『更新的生命樣式』：以愛、聖潔與真實行動回應福音。;天國門徒生活（綜合）;;;;;;;羞恥／罪咎;你想躲，祂反而走近你。（E-104）;羞恥／罪咎;身份困惑;【行淫婦人】 耶穌在『天國/福音』上不只是給答案，乃是把你帶回父的心意：在祂裡面被愛而得自由。;此列屬後設/序言：神已在話語中主動啟示並定義耶穌，為整個救恩敘事奠基，使信心建立在神先說話的白白的愛上。
319;105;E-105;0029-12;;Dedication;秋;約 西元 29 年;聖殿;真理必叫人自由;;真理;同理、耐心、智慧;我是;【真理必叫人自由】 耶穌在『身份/基督論/救恩』上不只是給答案，乃是把你帶回父的心意：在祂裡面被愛而得自由。;Jn 8:12-59;;;;Jn 8:12-59;經文明載;福音書順序;高;高;事件;教導>教導;;身份/基督論/救恩;;;;;;;;;;;羅 8:1-17；林後 5:17；加 2:20；弗 1:3-14；約壹 3:1-2｜共同點：在基督裡的新身分不是靠表現，而是因神的揀選、更新與收納。;理由：①本事件的核心真理是「身份由神宣告/更新」；②書信把同一真理表述為「在基督裡得兒子名分/新造的人」；③因此信徒的安全感根基不在表現，而在神的收納與同在。;羅 8:1-17；林後 5:17；加 2:20；弗 1:3-14；約壹 3:1-2;共同點：在基督裡的新身分不是靠表現，而是因神的揀選、更新與收納。;天國門徒生活（綜合）;"【M】[彌賽亞預言] 創 12:3; 詩 23:3";;創 21;;人物;兒子與奴僕/真自由;身份困惑;你還沒開口，祂已先靠近你。（E-105）;身份困惑;匱乏／無力;【真理必叫人自由】 耶穌在『身份/基督論/救恩』上不只是給答案，乃是把你帶回父的心意：在祂裡面被愛而得自由。;在行旅互動裡，耶穌先靠近、先看見、先接住人，顯明神的愛不是對『理想人』才開放；所以被接納先於被改變。
320;106;E-106;0029-12;;Dedication;秋;約 西元 29 年;耶路撒冷;醫治生來瞎眼者;;光明;憐憫、耐心、權柄;看見與瞎眼;黑暗裡看不見路，耶穌開你眼：救恩不只是答案，是把你帶回光中看見自己與神。（E-106）;Jn 9:1-41;;;;Jn 9:1-41;經文明載;福音書順序;高;高;事件;神蹟>醫治;;;;;;醫治-身體;;;;;;;雅 5:14-16；來 2:3-4；林前 12:4-11；加 3:5；羅 15:18-19｜共同點：神蹟不是表演，而是神國臨到的記號；書信把醫治與恩賜放回『建造與見證』的目的。;理由：①本事件是「神國臨到的記號」：醫治/能力顯明；②書信談恩賜與醫治是為建造教會與見證福音；③共同信息：神蹟指向神的憐憫與國度，不是表演。;雅 5:14-16；來 4:16；林後 1:3-4;共同點：耶穌憐憫醫治；書信鼓勵在病痛中彼此代求、坦然到施恩座，並以神的安慰扶持受苦者。;神國能力／記號;"【M】[彌賽亞預言] 賽 35:5-6; 賽 42:6-7";;利 14；賽 35:5-6;;制度;潔淨禮/成全潔淨;匱乏／無力;祂先介入你的現場，再重寫你的信心。（E-106）;匱乏／無力;身份困惑;黑暗裡看不見路，耶穌開你眼：救恩不只是答案，是把你帶回光中看見自己與神。（E-106）;神蹟不是展示能力，而是宣告天國已臨到；耶穌先把破碎的人修復，讓人明白：白白的愛不是獎賞，而是醫治與更新的起頭。
321;107;E-107;0029-12;;Dedication;秋;約 西元 29 年;耶路撒冷;好牧人論;;牧養;智慧、勇氣、真理;捨命;你以為自己只是編號，耶穌說我是好牧人：祂不是管理你的人生，而是為你捨命、帶你回家。;Jn 10:1-21;;;;Jn 10:1-21;經文明載;福音書順序;高;高;事件;教導>教導;;身份/基督論/救恩;;;;;;;;;;;羅 8:1-17；林後 5:17；加 2:20；弗 1:3-14；約壹 3:1-2｜共同點：在基督裡的新身分不是靠表現，而是因神的揀選、更新與收納。;理由：①本事件的核心真理是「身份由神宣告/更新」；②書信把同一真理表述為「在基督裡得兒子名分/新造的人」；③因此信徒的安全感根基不在表現，而在神的收納與同在。;羅 8:1-17；林後 5:17；加 2:20；弗 1:3-14；約壹 3:1-2;共同點：在基督裡的新身分不是靠表現，而是因神的揀選、更新與收納。;天國門徒生活（綜合）;"【M】[彌賽亞預言] 彌 6:6-8; 詩 51:16-17";結 34:11-16；詩 23;詩 23；結 34;結 34:11-16；詩 23;制度/職分;真聖殿/真牧者;身份困惑;你還沒開口，祂已先靠近你。（E-107）;身份困惑;匱乏／無力;你以為自己只是編號，耶穌說我是好牧人：祂不是管理你的人生，而是為你捨命、帶你回家。;耶穌的教導不是把人推向更高道德KPI，而是揭露人無力自救，逼人轉向白白的愛；因此順服不是交換救恩，而是被拯救後的新生活。
322;108;E-108;0029-12;;Dedication;秋;約 西元 29 年;猶大/比利亞;主禱文與情詞迫切;;禱告;溫柔、信靠、引導;求必得著;【主禱文與情詞迫切】 耶穌在『禱告/聖靈/敬拜』上不只是給答案，乃是把你帶回父的心意：在祂裡面被愛而得自由。;Lk 11:1-13;;;Lk 11:1-13;;經文明載;福音書順序;低;中;事件;教導>教導;;禱告/聖靈/敬拜;;;;;;;;;;;腓 4:6-7；帖前 5:16-18；弗 6:18；雅 5:13-16；羅 8:26-27｜共同點：禱告是與神同工的呼吸；聖靈扶持人的軟弱，使信徒在患難中得平安與堅忍。;理由：①本事件把人帶進「與父相交」的禱告生活；②書信教導在患難中禱告、聖靈幫助軟弱；③共同信息：禱告不是技巧，而是把焦慮交託、在靈裡得能力。;帖前 5:16-18；腓 4:6-7；弗 6:18;共同點：耶穌教導禱告的節奏；書信把它落實為常常喜樂、凡事謝恩、在聖靈裡隨時禱告。;天國門徒生活（綜合）;;;;撒下 7:26；詩 103:19；箴 30:8;;;身份困惑;你還沒開口，祂已先靠近你。（E-108）;身份困惑;匱乏／無力;【主禱文與情詞迫切】 耶穌在『禱告/聖靈/敬拜』上不只是給答案，乃是把你帶回父的心意：在祂裡面被愛而得自由。;教導把真理放進人的日常，指出真正的自由來自與耶穌連結；救恩不是靠知識累積，因為祂已把我們帶進新身份。
323;109;E-109;0029-12;;Dedication;秋;約 西元 29 年;眾人中;聽道遵行的人有福;;真福;同理、耐心、智慧;遵行神道;【聽道遵行的人有福】 耶穌在『身份/基督論/救恩』上不只是給答案，乃是把你帶回父的心意：在祂裡面被愛而得自由。;Lk 11:27-28;;;Lk 11:27-28;;經文明載;福音書順序;低;中;事件;教導>教導;;身份/基督論/救恩;;;;;;;;;;;羅 8:1-17；林後 5:17；加 2:20；弗 1:3-14；約壹 3:1-2｜共同點：在基督裡的新身分不是靠表現，而是因神的揀選、更新與收納。;理由：①本事件的核心真理是「身份由神宣告/更新」；②書信把同一真理表述為「在基督裡得兒子名分/新造的人」；③因此信徒的安全感根基不在表現，而在神的收納與同在。;羅 8:1-17；林後 5:17；加 2:20；弗 1:3-14；約壹 3:1-2;共同點：在基督裡的新身分不是靠表現，而是因神的揀選、更新與收納。;天國門徒生活（綜合）;"【M】[彌賽亞預言] 創 12:3; 詩 23:3";;;;;;身份困惑;你還沒開口，祂已先靠近你。（E-109）;身份困惑;匱乏／無力;【聽道遵行的人有福】 耶穌在『身份/基督論/救恩』上不只是給答案，乃是把你帶回父的心意：在祂裡面被愛而得自由。;衝突與冒犯揭露人對白白的愛的抗拒，但耶穌仍堅持把真理帶到人面前；因此救恩不是迎合，而是拯救。
324;110;E-110;0030-01;;Journey;秋;約 西元 29 年;眾人中;約拿的神蹟與責備不信;;徵兆;權柄、憐憫、信實;復活的預告;【約拿的神蹟與責備不信】 在破碎處境裡，耶穌先介入再說教：神國的愛是具體的醫治與恢復，叫你重新有盼望。;Mt 12:38-42 | Lk 11:29-32;Mt 12:38-42;;Lk 11:29-32;;經文明載;經文段落連結;中;中;事件;神蹟>使死人復活;;;;;;醫治-身體;;;;;;;雅 5:14-16；來 2:3-4；林前 12:4-11；加 3:5；羅 15:18-19｜共同點：神蹟不是表演，而是神國臨到的記號；書信把醫治與恩賜放回『建造與見證』的目的。;理由：①本事件是「神國臨到的記號」：醫治/能力顯明；②書信談恩賜與醫治是為建造教會與見證福音；③共同信息：神蹟指向神的憐憫與國度，不是表演。;雅 5:14-16；來 2:3-4；林前 12:4-11；加 3:5；羅 15:18-19;共同點：神蹟不是表演，而是神國臨到的記號；書信把醫治與恩賜放回『建造與見證』的目的。;神國能力／記號;"【M】[彌賽亞預言] 賽 35:5-6; 賽 61:1";拿 1-2;拿 1-2;拿 1-2;預表;綜合;失去／哀傷;祂先介入你的現場，再重寫你的信心。（E-110）;失去／哀傷;焦慮／恐懼;【約拿的神蹟與責備不信】 在破碎處境裡，耶穌先介入再說教：神國的愛是具體的醫治與恢復，叫你重新有盼望。;耶穌的權能穿透疾病與限制，預先給世界一個『新創造』的樣本；因此盼望不靠情緒撐住，而靠祂已介入的事實。
325;111;E-111;0030-01;;Journey;秋;約 西元 29 年;法利賽人家;法利賽人之禍(路加);;假冒為善;智慧、勇氣、真理;杯盤外潔淨;【法利賽人之禍(路加)】 面對陷阱與衝突，耶穌用真理解套：祂不是贏辯論，而是把人帶向悔改與生命。;Lk 11:37-54;;;Lk 11:37-54;;經文明載;福音書順序;中;中;事件;智慧>辯論/回答挑戰;;;;;;;;;智慧綜合;;;;弗 4:11-16；西 3:12-17；提後 2:1-2；彼前 4:7-11；來 10:24-25｜共同點：門徒不是個人修行，而是被建造成群體，在愛中成長、彼此成全、持續傳承。;理由：①本事件聚焦門徒被呼召/被塑造/被差遣；②書信談「建造成長、彼此成全、傳承真道」；③共同信息：門徒訓練是群體工程，不是單兵信仰。;西 2:16-23；加 3:23-29；羅 14:17-19;共同點：耶穌把律法帶回憐憫與生命；書信同樣反對被規條綁住，強調神國在乎公義和平與聖靈中的喜樂。;天國門徒生活（綜合）;"【M】[彌賽亞預言] 彌 6:6-8; 詩 51:16-17";;;;;;控制／權力壓力;祂不只贏辯論，祂救人出來。（E-111）;控制／權力壓力;身份困惑;【法利賽人之禍(路加)】 面對陷阱與衝突，耶穌用真理解套：祂不是贏辯論，而是把人帶向悔改與生命。;國度倫理指向天父的完全，但其目的不是令人絕望，而是把人帶到耶穌的完成裡；我們得以在祂的義中安息，而非自我證明。
326;112;E-112;0030-01;;Journey;秋;約 西元 29 年;眾人中;防備法利賽人的酵與認主;;敬畏神;智慧、勇氣、真理;不要怕人;【防備法利賽人的酵與認主】 耶穌在『律法/義/潔淨與傳統』上不只是給答案，乃是把你帶回父的心意：在祂裡面被愛而得自由。;Lk 12:1-12;;;Lk 12:1-12;;經文明載;福音書順序;中;中;事件;教導>教導;;律法/義/潔淨與傳統;;;;;;;;;;;羅 14:1-4, 17-19；加 3:23-29；西 2:16-23；來 8:6-13；雅 2:8-13｜共同點：書信延續耶穌對律法與潔淨的重心：外在規條不能救人，福音把人帶進愛與憐憫的真義。;理由：①本事件揭示「外在規條不足以成義」；②書信同樣反對靠律法稱義，指出真義是愛與憐憫；③共同信息：福音不是廢掉聖潔，而是把人帶回律法的心意。;西 2:16-23；加 3:23-29；羅 14:17-19;共同點：耶穌把律法帶回憐憫與生命；書信同樣反對被規條綁住，強調神國在乎公義和平與聖靈中的喜樂。;天國門徒生活（綜合）;"【M】[彌賽亞預言] 彌 6:6-8; 詩 51:16-17";;;;;;控制／權力壓力;你被規則逼著活，祂把你放回恩典。（E-112）;控制／權力壓力;身份困惑;【防備法利賽人的酵與認主】 耶穌在『律法/義/潔淨與傳統』上不只是給答案，乃是把你帶回父的心意：在祂裡面被愛而得自由。;教導把真理放進人的日常，指出真正的自由來自與耶穌連結；救恩不是靠知識累積，因為祂已把我們帶進新身份。
327;113;E-113;0030-01;;Journey;秋;約 西元 29 年;猶大/比利亞;無知財主的比喻;;生命價值;智慧、洞察、真理;貪婪;【無知財主的比喻】 耶穌用比喻拆掉你的自我合理化：福音不是更高KPI，而是被恩典抓住後，活出天國的反轉。;Lk 12:13-21;;;Lk 12:13-21;;經文明載;福音書順序;低;中;事件;教導>比喻;;天國/福音;;天國價值;比喻綜合;;;;;;;;提前 6:6-10, 17-19；林後 9:6-11；腓 4:11-13, 19；來 13:5-6；雅 5:1-5｜共同點：財富是試金石；書信與耶穌一致呼召人以知足、慷慨與倚靠神來勝過貪婪。;理由：①本事件挑戰「財富與安全感」；②書信以知足、慷慨與倚靠神來對抗貪婪；③共同信息：錢是試金石，門徒以天國價值重新排序。;提前 6:6-10, 17-19；林後 9:6-11；來 13:5-6;共同點：耶穌揭露錢與偶像；書信呼召知足、慷慨、倚靠神，使財富成為行善的工具而非主宰。;金錢／偶像與信靠;【M】[彌賽亞預言] 賽 55:8-9;;;;;;身份困惑;祂用故事拆掉你的自義，留下恩典。（E-113）;身份困惑;匱乏／無力;【無知財主的比喻】 耶穌用比喻拆掉你的自我合理化：福音不是更高KPI，而是被恩典抓住後，活出天國的反轉。;藉著比喻，耶穌顛覆『配得』的邏輯，讓人看見：在上帝的國度/掌權裡，被愛先於改變，改變因此成為回應而非條件。
328;114;E-114;0030-01;;Journey;秋;約 西元 29 年;眾人中;不要憂慮與積財在天;;信靠;同理、耐心、智慧;先求神國;【不要憂慮與積財在天】 耶穌在『天國/福音』上不只是給答案，乃是把你帶回父的心意：在祂裡面被愛而得自由。;Lk 12:22-34;;;Lk 12:22-34;;經文明載;福音書順序;低;中;事件;教導>教導;;天國/福音;;天國價值;;;;;;;;;提前 6:6-10, 17-19；林後 9:6-11；腓 4:11-13, 19；來 13:5-6；雅 5:1-5｜共同點：財富是試金石；書信與耶穌一致呼召人以知足、慷慨與倚靠神來勝過貪婪。;理由：①本事件挑戰「財富與安全感」；②書信以知足、慷慨與倚靠神來對抗貪婪；③共同信息：錢是試金石，門徒以天國價值重新排序。;提前 6:6-10, 17-19；林後 9:6-11；來 13:5-6;共同點：耶穌揭露錢與偶像；書信呼召知足、慷慨、倚靠神，使財富成為行善的工具而非主宰。;天國門徒生活（綜合）;"【M】[彌賽亞預言] 創 12:3; 詩 23:3";;;;;;焦慮／恐懼;你怕得要命時，祂仍在船上。（E-114）;焦慮／恐懼;身份困惑;【不要憂慮與積財在天】 耶穌在『天國/福音』上不只是給答案，乃是把你帶回父的心意：在祂裡面被愛而得自由。;這段敘事把人的需要與耶穌的同在放在一起，宣告救恩不是抽象理念，而是神在具體處境中主動施恩。
329;115;E-115;0030-01;;Journey;秋;約 西元 29 年;眾人中;警醒等候與分辨時候;;末世倫理;同理、耐心、智慧;忠心僕人;【警醒等候與分辨時候】 耶穌在『身份/基督論/救恩』上不只是給答案，乃是把你帶回父的心意：在祂裡面被愛而得自由。;Lk 12:35-59;;;Lk 12:35-59;;經文明載;福音書順序;中;中;事件;教導>教導;;身份/基督論/救恩;;;;;;;;;;;羅 8:1-17；林後 5:17；加 2:20；弗 1:3-14；約壹 3:1-2｜共同點：在基督裡的新身分不是靠表現，而是因神的揀選、更新與收納。;理由：①本事件的核心真理是「身份由神宣告/更新」；②書信把同一真理表述為「在基督裡得兒子名分/新造的人」；③因此信徒的安全感根基不在表現，而在神的收納與同在。;帖前 5:1-11；彼後 3:8-13；雅 5:7-9;共同點：耶穌呼召警醒等候；書信延續末世張力：作光明之子、忍耐等候主來、以聖潔生活預備。;天國門徒生活（綜合）;"【M】[彌賽亞預言] 創 12:3; 詩 23:3";但 7:13-14；亞 14:4-9;;但 7:13-14；亞 14:4-9;;;身份困惑;你還沒開口，祂已先靠近你。（E-115）;身份困惑;匱乏／無力;【警醒等候與分辨時候】 耶穌在『身份/基督論/救恩』上不只是給答案，乃是把你帶回父的心意：在祂裡面被愛而得自由。;衝突與冒犯揭露人對白白的愛的抗拒，但耶穌仍堅持把真理帶到人面前；因此救恩不是迎合，而是拯救。
